"ProbeSet","Chr","Mb"
"10448094","17","17.664687"
"10448117","17","17.980293"
"10448124","17","18.013433"
"10448127","17","18.048003"
"10448131","17","18.380564"
"10448136","17","18.600361"
"10448139","17","20.123907"
"10448141","17","20.166395"
"10448146","17","20.250174"
"10448148","17","20.319042"
"10448150","17","20.345212"
"10448157","17","20.677524"
"10448163","17","20.710808"
"10448168","17","20.76081"
"10448170","17","20.913023"
"10448174","17","21.026155"
"10448178","17","21.050245"
"10448180","17","21.130691"
"10448182","9","78.326355"
"10448184","17","21.938126"
"10448186","17","21.954835"
"10448192","17","22.057171"
"10448195","17","22.06393"
"10448202","17","22.104462"
"10448204","17","22.143477"
"10448208","17","22.281326"
"10448212","17","22.321731"
"10448214","17","22.474958"
"10448224","17","22.684974"
"10448226","17","22.696026"
"10448230","17","22.770822"
"10448232","17","22.953272"
"10448235","17","22.984461"
"10448243","17","23.066261"
"10448247","17","23.310836"
"10448257","17","23.68804"
"10448262","17","23.693737"
"10448269","17","23.712811"
"10448278","17","23.766146"
"10448292","17","23.805585"
"10448307","17","23.812408"
"10448312","17","23.819551"
"10448316","17","23.841455"
"10448350","17","23.873153"
"10448355","17","23.878164"
"10448369","17","23.890801"
"10448376","17","23.913885"
"10448380","17","23.961333"
"10448383","17","23.970327"
"10448390","17","23.973752"
"10448399","17","24.090052"
"10448402","17","24.109094"
"10448409","17","24.130501"
"10448416","17","24.184701"
"10448424","17","24.215834"
"10448441","17","24.2928"
"10448455","17","24.300833"
"10448459","17","24.3155"
"10448471","17","24.323856"
"10448483","17","24.340776"
"10448495","17","24.351999"
"10448506","17","24.359494"
"10448527","17","24.401224"
"10448557","17","24.546725"
"10448559","17","24.548972"
"10448563","17","24.580723"
"10448582","17","24.610496"
"10448593","17","24.645795"
"10448615","17","24.664187"
"10448631","17","24.732882"
"10448676","17","24.776231"
"10448690","17","24.79435"
"10448694","17","24.822036"
"10448700","17","24.830135"
"10448707","17","24.837403"
"10448731","17","24.852784"
"10448737","17","24.859005"
"10448743","17","24.972079"
"10448748","17","25.019562"
"10448755","17","25.029098"
"10448765","17","25.034478"
"10448803","17","25.079415"
"10448811","17","25.098173"
"10448836","17","25.194647"
"10448842","17","25.236521"
"10448865","17","25.370276"
"10448878","17","25.379605"
"10448912","17","25.397456"
"10448916","17","25.48019"
"10448925","17","25.511232"
"10448963","17","25.62682"
"10448967","17","25.702837"
"10448973","17","25.831059"
"10448975","17","25.855973"
"10448998","17","25.883733"
"10449000","17","25.885556"
"10449018","17","25.919735"
"10449034","17","25.927451"
"10449041","17","25.931516"
"10449051","17","25.967579"
"10449061","17","25.97141"
"10449071","17","25.975783"
"10449111","17","25.982013"
"10449142","17","26.000643"
"10449148","17","26.014638"
"10449152","17","26.019059"
"10449163","17","26.063369"
"10449177","17","26.079178"
"10449191","17","26.095312"
"10449207","17","26.125981"
"10449225","17","26.218156"
"10449236","17","26.228679"
"10449242","17","26.235318"
"10449245","17","26.332947"
"10449258","17","26.336128"
"10449266","17","26.349644"
"10449280","17","26.423308"
"10449284","17","26.642536"
"10449289","17","26.691289"
"10449292","17","26.97561"
"10449295","17","27.074917"
"10449303","17","27.156755"
"10449312","17","27.236796"
"10449315","17","27.25961"
"10449320","17","27.280916"
"10449327","17","27.326702"
"10449339","17","27.34979"
"10449343","17","27.559332"
"10449356","17","27.700714"
"10449363","17","27.716332"
"10449370","17","27.767374"
"10449377","17","27.851394"
"10449386","17","27.88818"
"10449394","17","28.038073"
"10449401","17","28.203696"
"10449415","17","28.311774"
"10449419","17","28.468616"
"10449435","17","28.488461"
"10449452","17","28.536042"
"10449467","17","28.695158"
"10449471","17","28.726535"
"10449487","17","28.775105"
"10449510","17","29.03334"
"10449523","17","29.070931"
"10449527","17","29.10783"
"10449545","17","29.126922"
"10449547","17","29.168686"
"10449549","17","29.273917"
"10449551","17","29.293493"
"10449575","17","29.387773"
"10449581","17","29.469021"
"10449596","17","29.656226"
"10449598","17","29.663105"
"10449602","17","29.835266"
"10449608","17","29.927293"
"10449629","17","30.120979"
"10449631","17","30.357025"
"10449644","17","30.729806"
"10449652","17","31.011751"
"10449654","17","31.091091"
"10449657","17","31.262259"
"10449661","17","31.277998"
"10449666","17","31.282542"
"10449672","17","31.31621"
"10449687","17","31.391964"
"10449697","17","31.570894"
"10449699","17","31.632569"
"10449712","17","31.749585"
"10449731","17","31.784028"
"10449741","17","31.981193"
"10449756","17","32.081714"
"10449765","17","32.213491"
"10449775","17","32.257838"
"10449807","17","32.320715"
"10449815","17","32.333219"
"10449839","17","32.440621"
"10449854","17","32.458369"
"10449873","17","32.491"
"10449893","17","32.527606"
"10449914","17","32.908181"
"10449920","17","32.934351"
"10449926","17","32.952388"
"10449932","17","32.98915"
"10449935","17","33.016164"
"10449940","17","33.042015"
"10449955","17","33.061614"
"10449968","17","33.088488"
"10449971","17","33.153808"
"10449977","17","33.202045"
"10449979","17","33.272535"
"10449989","17","33.430782"
"10449991","17","33.470929"
"10449999","17","33.517637"
"10450006","17","33.783181"
"10450025","17","33.822657"
"10450034","17","33.879429"
"10450038","17","33.910695"
"10450050","17","33.959996"
"10450055","17","34.075864"
"10450059","17","34.086857"
"10450063","17","34.088944"
"10450069","17","34.112431"
"10450075","17","34.132962"
"10450089","17","34.158029"
"10450101","17","34.161928"
"10450103","17","34.162978"
"10450116","17","34.165218"
"10450126","17","34.248964"
"10450145","17","34.318993"
"10450154","17","34.419689"
"10450161","17","34.478897"
"10450167","17","34.605291"
"10450189","17","34.625031"
"10450191","17","34.625172"
"10450197","17","34.632864"
"10450199","17","34.670344"
"10450206","17","34.738042"
"10450212","17","34.750145"
"10450224","17","34.752674"
"10450226","17","34.753607"
"10450237","17","34.856768"
"10450242","17","34.865325"
"10450265","17","34.881708"
"10450272","17","34.938725"
"10450280","17","34.946039"
"10450296","17","34.976171"
"10450325","17","34.993319"
"10450344","17","34.999552"
"10450363","17","35.087897"
"10450365","17","35.088958"
"10450367","17","35.094024"
"10450369","17","35.106135"
"10450372","17","35.114504"
"10450374","17","35.133669"
"10450379","17","35.162922"
"10450384","17","35.16555"
"10450412","17","35.199638"
"10450418","17","35.208293"
"10450424","17","35.217627"
"10450431","17","35.250889"
"10450435","17","35.25314"
"10450444","17","35.265942"
"10450451","17","35.286021"
"10450482","17","35.299508"
"10450484","17","35.307936"
"10450496","17","35.32204"
"10450501","17","35.33632"
"10450508","17","35.340108"
"10450514","17","35.35712"
"10450519","17","35.649679"
"10450525","17","35.755075"
"10450529","17","35.7727"
"10450533","17","35.792579"
"10450564","17","35.804677"
"10450579","17","35.818512"
"10450603","17","35.836148"
"10450605","17","35.970865"
"10450611","17","35.997863"
"10450614","17","36.029622"
"10450622","17","36.03454"
"10450640","17","36.047326"
"10450646","17","36.072526"
"10450648","17","36.093764"
"10450669","17","36.109484"
"10450675","17","36.142644"
"10450682","17","36.16671"
"10450694","17","36.175352"
"10450699","17","36.185781"
"10450704","17","36.216993"
"10450723","17","36.254033"
"10450731","17","36.264325"
"10450733","17","36.26542"
"10450735","17","36.322516"
"10450744","17","36.363757"
"10450746","17","36.39259"
"10450752","17","36.395817"
"10450762","17","36.421226"
"10450767","17","36.459803"
"10450772","17","36.501949"
"10450777","17","36.589356"
"10450779","17","36.597109"
"10450784","17","36.77737"
"10450790","17","36.806953"
"10450796","17","36.896802"
"10450798","17","36.979174"
"10450800","17","36.997636"
"10450808","17","37.018543"
"10450814","17","37.085693"
"10450819","17","37.091301"
"10450829","17","37.105365"
"10450835","17","37.114646"
"10450843","17","37.1255"
"10450845","17","37.147685"
"10450852","17","37.222136"
"10450854","17","37.229879"
"10450856","17","37.247997"
"10450858","17","37.287977"
"10450860","17","37.306663"
"10450862","17","37.333751"
"10450864","17","37.347858"
"10450866","17","37.368381"
"10450868","17","37.399656"
"10450870","17","37.404033"
"10450872","17","37.416445"
"10450874","17","37.436439"
"10450876","17","37.450401"
"10450878","17","37.473234"
"10450880","17","37.617796"
"10450888","17","37.700184"
"10450892","17","37.711403"
"10450895","17","37.726358"
"10450897","17","37.746736"
"10450900","17","37.760613"
"10450902","17","37.796323"
"10450904","17","37.850492"
"10450906","17","38.088972"
"10450908","17","38.191544"
"10450910","17","38.218977"
"10450912","17","38.267194"
"10450914","17","38.441466"
"10450916","17","38.450262"
"10450920","17","39.984471"
"10450923","17","40.343963"
"10450926","17","40.358726"
"10450930","17","40.430707"
"10450938","17","40.901683"
"10450948","17","41.012431"
"10450951","17","41.041477"
"10450957","17","41.060004"
"10450968","17","42.693732"
"10450982","17","42.79384"
"10450996","17","42.837173"
"10451004","17","42.9299"
"10451016","17","43.611278"
"10451033","17","43.752288"
"10451039","17","43.77884"
"10451052","17","44.163855"
"10451054","17","44.233258"
"10451061","17","44.632936"
"10451077","17","44.777974"
"10451079","17","45.016713"
"10451081","17","45.300176"
"10451083","17","45.528833"
"10451093","17","45.573465"
"10451104","17","45.676807"
"10451110","17","45.704724"
"10451123","17","45.722149"
"10451142","17","45.737922"
"10451145","17","45.767153"
"10451167","17","45.797126"
"10451193","17","45.821997"
"10451195","17","45.869813"
"10451198","17","46.153942"
"10451213","17","46.26622"
"10451220","17","46.284336"
"10451225","17","46.308304"
"10451238","17","46.380877"
"10451248","17","46.394823"
"10451261","17","46.440161"
"10451287","17","46.543911"
"10451291","17","46.569132"
"10451301","17","46.576527"
"10451303","17","46.579397"
"10451322","17","46.637559"
"10451363","17","46.683788"
"10451372","17","46.7014"
"10451395","17","46.767573"
"10451413","17","46.804391"
"10451421","17","46.811499"
"10451434","17","46.819937"
"10451451","17","46.862613"
"10451458","17","46.872654"
"10451465","17","46.89261"
"10451472","17","46.910856"
"10451481","17","46.937601"
"10451493","17","47.026744"
"10451495","17","47.06524"
"10451547","17","47.153645"
"10451549","17","47.179554"
"10451551","17","47.531507"
"10451559","17","47.549692"
"10451565","17","47.624999"
"10451580","17","47.737029"
"10451591","17","47.823685"
"10451597","17","47.825476"
"10451604","17","47.952279"
"10451611","17","47.977765"
"10451613","17","48.004082"
"10451637","17","48.1737"
"10451641","17","48.262555"
"10451646","17","48.288847"
"10451650","17","48.526214"
"10451665","17","48.558556"
"10451670","17","48.58776"
"10451675","17","49.209324"
"10451677","17","49.586509"
"10451679","17","49.595347"
"10451708","17","49.959837"
"10451710","17","50.132632"
"10451721","17","50.418726"
"10451736","17","50.751039"
"10451761","17","51.056229"
"10451763","17","51.878226"
"10451778","17","52.5919"
"10451784","17","53.093348"
"10451786","17","53.538214"
"10451800","17","53.646785"
"10451805","17","53.815385"
"10451818","17","53.968962"
"10451828","17","54.10094"
"10451838","17","54.412915"
"10451851","X","131.293802"
"10451856","17","55.749867"
"10451860","17","55.791323"
"10451879","17","56.004157"
"10451884","17","56.054826"
"10451886","17","56.077796"
"10451893","17","56.1365"
"10451907","17","56.156173"
"10451918","17","56.206469"
"10451932","17","56.240017"
"10451943","17","56.251024"
"10451953","17","56.259099"
"10451955","17","56.262508"
"10451974","17","56.262508"
"10451993","17","56.315964"
"10452000","17","56.326105"
"10452022","17","56.408885"
"10452030","17","56.418385"
"10452043","17","56.433534"
"10452047","17","56.551849"
"10452082","17","56.650671"
"10452085","17","56.701848"
"10452087","17","56.702365"
"10452110","17","56.746875"
"10452118","17","56.75372"
"10452138","17","56.851475"
"10452142","17","56.853359"
"10452147","17","56.890748"
"10452151","17","56.91532"
"10452172","17","56.982527"
"10452188","17","57.032034"
"10452202","17","57.092913"
"10452210","17","57.13888"
"10452213","17","57.142825"
"10452228","17","57.160474"
"10452248","17","57.172196"
"10452257","17","57.183134"
"10452269","17","57.205478"
"10452295","17","57.219489"
"10452301","17","57.28542"
"10452307","17","57.328915"
"10452316","17","57.343396"
"10452356","17","57.374058"
"10452376","17","57.647916"
"10452384","17","57.97785"
"10452386","17","59.018231"
"10452404","17","59.139041"
"10452415","6","125.11205"
"10452417","17","62.806337"
"10452419","17","62.953606"
"10452427","17","63.034939"
"10452430","17","63.40962"
"10452440","17","64.212649"
"10452442","17","64.869208"
"10452445","17","65.181863"
"10452450","17","65.60534"
"10452468","17","65.787044"
"10452470","17","65.929393"
"10452480","17","65.986847"
"10452485","17","66.001069"
"10452496","17","66.197755"
"10452508","17","66.271312"
"10452516","17","66.316841"
"10452525","17","66.428135"
"10452535","17","66.668413"
"10452538","17","66.686322"
"10452556","17","66.843852"
"10452566","17","66.904592"
"10452571","17","67.016288"
"10452609","17","67.980305"
"10452613","17","68.192053"
"10452633","17","71.193551"
"10452639","17","71.323303"
"10452643","17","71.343133"
"10452648","17","71.601512"
"10452658","17","71.693836"
"10452701","17","71.797909"
"10452709","17","71.845442"
"10452721","17","71.938288"
"10452729","17","72.092895"
"10452734","17","72.218328"
"10452766","17","72.848604"
"10452768","17","73.048849"
"10452770","17","73.655804"
"10452793","17","73.842568"
"10452812","17","74.094176"
"10452815","17","74.233248"
"10452854","17","74.366994"
"10452860","17","74.600042"
"10452867","17","74.69882"
"10452874","17","74.728873"
"10452876","17","74.731348"
"10452879","17","74.825635"
"10452890","17","74.837545"
"10452892","17","75.936431"
"10452901","17","76.510536"
"10452903","17","76.683755"
"10452905","17","78.57693"
"10452907","17","78.777225"
"10452918","17","79.053304"
"10452935","17","79.148357"
"10452937","17","79.152244"
"10452978","17","79.250129"
"10452980","17","79.251904"
"10452998","17","79.284237"
"10453006","17","79.318343"
"10453026","17","79.349887"
"10453047","17","79.502615"
"10453049","17","79.733067"
"10453055","17","79.908583"
"10453057","17","80.106293"
"10453062","17","80.247732"
"10453082","17","80.428827"
"10453102","17","80.59942"
"10453114","17","80.637649"
"10453139","17","80.772558"
"10453141","17","80.793092"
"10453166","17","80.923496"
"10453178","17","80.979861"
"10453214","17","81.337674"
"10453216","17","81.42567"
"10453231","17","81.772942"
"10453233","17","81.784943"
"10453248","17","82.190557"
"10453250","17","82.354856"
"10453252","17","82.591215"
"10453254","17","83.901271"
"10453256","17","83.985297"
"10453260","17","84.230496"
"10453272","17","84.583264"
"10453276","17","84.590887"
